#info;12:02:16.234;44449.50157678241;sensor;1;LIS2HH Accelerometer;accuracy;3
sensor-id;time;excel_time;x;y;z;abs;RoT_or_steps
1;12:32:54.195;44449.522849479166;-9.015;-2.042;2.445;9.561;756.000
1;12:32:54.315;44449.52285086806;-8.749;-2.140;4.957;10.282;756.000
1;12:32:54.457;44449.522852511574;-10.886;0.455;1.008;10.942;756.000
1;12:32:54.574;44449.52285386574;-7.683;-1.089;2.571;8.175;756.000
1;12:32:54.714;44449.52285548611;-9.469;-0.668;2.380;9.786;756.000
1;12:32:54.836;44449.52285689815;-8.394;-1.668;2.754;8.990;756.000
1;12:32:54.955;44449.522858275464;-7.870;-2.033;3.741;8.948;756.000
1;12:32:55.100;44449.52285995371;-8.215;-2.630;1.588;8.770;756.000
1;12:32:55.219;44449.52286133102;-8.199;-3.387;1.617;9.017;756.000
1;12:32:55.360;44449.522862962964;-7.890;-4.229;1.464;9.071;756.000
1;12:32:55.474;44449.52286428241;-8.687;-7.134;1.173;11.302;757.000
1;12:32:55.595;44449.52286568287;-8.483;-7.175;1.653;11.232;757.000
1;12:32:55.734;44449.52286729167;-8.072;-7.523;1.002;11.080;757.000
1;12:32:55.854;44449.52286868056;-6.120;-5.356;-0.179;8.135;757.000
1;12:32:55.994;44449.52287030093;-3.460;-4.363;0.356;5.580;757.000
1;12:32:56.119;44449.522871747686;-1.607;0.050;3.984;4.296;757.000
1;12:32:56.234;44449.522873078706;-32.137;-26.186;-5.754;41.852;758.000
1;12:32:56.379;44449.52287475695;0.031;-3.531;0.524;3.569;758.000
1;12:32:56.500;44449.52287615741;-9.326;-8.715;1.360;12.836;759.000
1;12:32:56.640;44449.52287777778;-4.335;-7.055;-0.217;8.283;759.000
1;12:32:56.761;44449.52287917824;-5.163;-7.780;1.048;9.396;759.000
1;12:32:56.875;44449.52288049769;-7.806;-8.078;2.027;11.415;759.000
1;12:32:57.018;44449.52288215278;-7.017;-7.616;1.427;10.454;759.000
1;12:32:57.136;44449.52288351852;-3.037;-7.778;1.080;8.419;759.000
1;12:32:57.276;44449.52288513889;-4.326;-0.077;0.562;4.363;759.000
1;12:32:57.394;44449.52288650463;-8.387;-3.549;2.307;9.395;759.000
1;12:32:57.514;44449.522887893516;-17.134;-22.497;16.338;32.659;760.000
1;12:32:57.655;44449.52288952546;-3.241;-6.779;-2.307;7.860;760.000
1;12:32:57.780;44449.52289097222;-2.559;-8.869;2.081;9.463;760.000
1;12:32:57.921;44449.52289260417;-9.096;-5.280;0.770;10.546;760.000
1;12:32:58.041;44449.52289399305;-4.512;-7.451;-0.149;8.712;760.000
1;12:32:58.157;44449.52289533565;-7.250;-6.723;0.339;9.893;760.000
1;12:32:58.302;44449.522897013885;-8.879;-9.588;-1.283;13.130;761.000
1;12:32:58.414;44449.522898310184;-4.430;-11.740;3.865;13.130;761.000
1;12:32:58.554;44449.522899930555;-8.088;-5.904;1.469;10.121;761.000
1;12:32:58.674;44449.52290131945;-3.399;-5.870;2.377;7.187;761.000
1;12:32:58.794;44449.52290270833;-4.417;-4.317;1.652;6.393;761.000
1;12:32:58.934;44449.5229043287;-16.848;-8.420;8.173;20.532;762.000
1;12:32:59.059;44449.52290577546;-13.764;-8.186;4.383;16.603;762.000
1;12:32:59.194;44449.52290733796;-5.677;-9.516;-0.901;11.118;762.000
1;12:32:59.319;44449.522908784726;-4.759;-8.248;0.340;9.529;762.000
1;12:32:59.440;44449.52291018519;-6.920;-6.761;-0.574;9.692;762.000
1;12:32:59.576;44449.52291175926;-5.513;-7.808;1.239;9.638;762.000
1;12:32:59.698;44449.5229131713;-8.809;-8.235;0.205;12.061;763.000
1;12:32:59.834;44449.52291474537;-6.121;-11.067;0.233;12.649;763.000
1;12:32:59.957;44449.52291616898;-7.840;-4.866;-0.635;9.249;763.000
1;12:33:00.078;44449.52291756944;-3.404;-6.681;1.706;7.689;763.000
1;12:33:00.216;44449.522919166666;-9.276;-4.726;3.276;10.914;763.000
1;12:33:00.334;44449.52292053241;-2.181;-5.984;0.708;6.409;763.000
1;12:33:00.478;44449.522922199074;-1.469;-5.222;-3.233;6.315;763.000
1;12:33:00.594;44449.52292354166;-5.927;-7.048;-0.028;9.209;763.000
1;12:33:00.715;44449.522924942125;-5.242;-7.462;-0.779;9.152;763.000
1;12:33:00.858;44449.52292659722;-5.323;-7.768;0.766;9.448;763.000
1;12:33:00.976;44449.522927962964;-6.956;-7.665;0.301;10.355;764.000
1;12:33:01.114;44449.52292956019;-7.936;-8.250;5.631;12.758;764.000
1;12:33:01.234;44449.522930949075;-3.488;-10.345;-0.854;10.951;764.000
1;12:33:01.356;44449.52293236111;-1.713;-6.639;-0.446;6.871;764.000
1;12:33:01.495;44449.52293396991;-2.686;-8.066;5.901;10.349;764.000
1;12:33:01.614;44449.522935347224;-2.021;-8.033;1.787;8.474;764.000
1;12:33:01.754;44449.522936967594;-1.852;-7.939;1.519;8.293;764.000
1;12:33:01.873;44449.522938344904;-6.588;-13.256;-2.284;14.978;765.000
1;12:33:01.997;44449.522939780094;-3.270;-9.575;-1.360;10.209;765.000
1;12:33:02.138;44449.52294141204;-4.581;-7.716;4.996;10.270;765.000
1;12:33:02.254;44449.52294275463;-15.318;-8.632;-0.825;17.602;765.000
1;12:33:02.398;44449.5229444213;-5.872;-11.580;-1.026;13.024;765.000
1;12:33:02.515;44449.52294577546;-2.782;-8.711;19.769;21.782;765.000
1;12:33:02.634;44449.52294715278;-1.106;-0.187;6.926;7.016;765.000
1;12:33:02.738;44449.522948356476;0.293;1.322;10.936;11.019;765.000
1;12:33:02.842;44449.52294956018;-1.052;2.277;9.329;9.660;765.000
1;12:33:02.954;44449.52295085648;-1.273;2.373;10.055;10.410;765.000
1;12:33:03.058;44449.522952060186;-2.801;3.705;8.477;9.666;765.000
1;12:33:03.161;44449.522953252315;-1.857;2.615;9.710;10.226;765.000
1;12:33:03.275;44449.52295457176;-2.022;3.221;6.805;7.795;765.000
1;12:33:03.414;44449.52295618056;-2.261;3.332;9.485;10.304;765.000
1;12:35:47.090;44449.5248505787;-2.170;3.589;10.575;11.376;766.000
1;12:35:47.194;44449.52485178241;-3.492;0.536;7.075;7.908;766.000
1;12:35:47.336;44449.52485342593;-5.184;-2.201;4.000;6.908;766.000
1;12:35:47.462;44449.524854884265;-4.920;-7.449;8.306;12.194;767.000
1;12:35:47.575;44449.52485619213;-16.537;-3.539;6.011;17.948;767.000
1;12:35:47.714;44449.52485780093;-11.059;0.815;1.686;11.216;767.000
1;12:35:47.834;44449.52485918981;-6.334;-4.440;3.655;8.555;767.000
1;12:35:47.974;44449.52486081018;-7.686;-4.161;2.505;9.092;767.000
1;12:35:48.094;44449.524862199076;-9.144;-8.488;-2.165;12.663;768.000
1;12:35:48.214;44449.52486358796;-8.228;-7.719;3.986;11.965;768.000
1;12:35:48.358;44449.52486525463;-8.425;-4.111;2.895;9.811;768.000
1;12:35:48.479;44449.52486665509;-5.922;-4.934;2.999;8.271;768.000
1;12:35:48.621;44449.52486829861;-6.846;-5.938;0.777;9.096;768.000
1;12:35:48.742;44449.524869699075;-7.006;-5.801;4.431;10.118;768.000
1;12:35:48.861;44449.524871076384;-6.414;-6.245;3.596;9.647;768.000
1;12:35:48.994;44449.524872615744;-4.926;-7.012;3.689;9.330;768.000
1;12:35:49.114;44449.52487400463;-4.450;-6.358;2.294;8.092;768.000
1;12:35:49.215;44449.52487517361;-8.746;-9.240;4.319;13.436;769.000
1;12:35:49.318;44449.524876365744;-4.738;-7.359;2.389;9.072;769.000
1;12:35:49.434;44449.52487770833;-6.884;-7.129;2.226;10.158;769.000
1;12:35:49.574;44449.5248793287;-4.902;-7.025;2.699;8.981;769.000
1;12:35:49.694;44449.524880717596;-2.267;-5.773;-2.295;6.613;769.000
1;12:35:49.817;44449.5248821412;-0.884;-11.690;-3.289;12.176;770.000
1;12:35:49.920;44449.52488333333;-3.687;-10.618;5.084;12.337;770.000
1;12:35:50.022;44449.524884513885;-7.554;-9.205;3.482;12.407;770.000
1;12:35:50.135;44449.52488582176;-7.698;-9.491;3.840;12.809;770.000
1;12:35:50.241;44449.52488704861;-4.905;-5.697;1.933;7.763;770.000
1;12:35:50.343;44449.52488822916;-4.652;-5.957;3.413;8.293;770.000
1;12:35:50.454;44449.524889513894;-3.930;-6.416;6.185;9.740;770.000
1;12:35:50.594;44449.524891134264;-10.105;-12.214;4.353;16.439;771.000
1;12:35:50.714;44449.52489252315;-4.330;-10.981;0.369;11.809;771.000
1;12:35:50.854;44449.52489414352;-7.719;-6.609;0.385;10.169;771.000
1;12:35:50.976;44449.52489555556;-5.535;-7.736;-0.101;9.513;771.000
1;12:35:51.098;44449.52489696759;-6.521;-7.390;1.872;10.032;771.000
1;12:35:51.238;44449.52489858796;-4.899;-9.541;1.298;10.804;771.000
1;12:35:51.358;44449.52489997685;-6.146;-8.003;-0.075;10.091;771.000
1;12:35:51.500;44449.524901620374;-6.208;-7.326;-0.109;9.603;771.000
1;12:35:51.622;44449.524903032405;-5.825;-7.274;1.170;9.392;771.000
1;12:35:51.741;44449.52490440972;-6.377;-6.389;1.938;9.232;771.000
1;12:35:51.874;44449.524905949074;-6.421;-6.043;1.173;8.895;771.000
1;12:35:51.994;44449.52490733797;-5.359;-4.944;1.981;7.555;771.000
1;12:35:52.135;44449.52490896991;-8.940;-2.829;3.664;10.067;771.000
1;12:35:52.254;44449.52491034722;-24.726;-18.918;7.316;31.981;772.000
1;12:35:52.374;44449.52491173611;-20.368;4.673;34.214;40.091;772.000
1;12:35:52.515;44449.524913368055;0.356;0.832;-3.750;3.858;772.000
1;12:35:52.638;44449.52491479166;0.770;-0.152;0.375;0.870;772.000
1;12:35:52.778;44449.52491641203;-16.409;-23.158;9.079;29.799;773.000
1;12:35:52.905;44449.52491788194;-6.763;-7.248;-0.424;9.922;773.000
1;12:35:53.024;44449.52491925926;-5.683;-7.312;1.033;9.319;773.000
1;12:35:53.154;44449.524920763884;-7.806;-9.283;1.167;12.184;773.000
1;12:35:53.276;44449.52492217593;-7.875;-8.430;2.257;11.755;773.000
1;12:35:53.415;44449.524923784724;-8.063;-6.313;2.568;10.558;773.000
1;12:35:53.534;44449.52492516204;-7.460;-4.665;2.916;9.269;773.000
1;12:35:53.655;44449.5249265625;-7.352;-2.689;3.140;8.435;773.000
1;12:35:53.795;44449.52492818287;-8.185;-2.850;5.202;10.108;773.000
1;12:35:53.916;44449.524929583335;-7.248;-1.765;2.330;7.815;773.000
1;12:35:54.061;44449.52493126158;-8.964;-0.840;3.771;9.761;773.000
1;12:35:54.181;44449.52493265046;-7.271;-1.695;2.806;7.976;773.000
1;12:35:54.301;44449.52493403935;-7.505;-2.120;3.333;8.481;773.000
1;12:35:54.435;44449.52493559028;-9.174;-3.696;4.005;10.671;773.000
1;12:35:54.559;44449.52493702546;-8.964;-3.651;3.518;10.298;773.000
1;12:35:54.695;44449.52493859954;-8.803;-3.379;4.030;10.255;773.000
1;12:35:54.816;44449.52494;-8.822;-3.106;3.541;10.001;773.000
1;12:35:54.934;44449.524941365744;-7.536;-2.108;2.957;8.366;773.000
1;12:35:55.082;44449.52494307871;-7.505;-1.670;3.778;8.567;773.000
1;12:35:55.195;44449.524944386576;-7.553;-1.229;2.371;8.011;773.000
1;12:35:55.335;44449.524946006946;-7.043;-1.943;3.954;8.308;773.000
1;12:35:55.458;44449.52494743056;-9.014;-1.239;3.241;9.659;773.000
1;12:35:55.578;44449.524948819446;-8.770;-1.629;3.588;9.614;773.000
1;12:35:55.716;44449.52495041667;-8.164;-3.446;3.450;9.510;773.000
1;12:35:55.839;44449.52495184028;-10.440;-4.520;2.888;11.737;774.000
1;12:35:55.975;44449.52495341435;-8.748;-5.658;2.507;10.716;774.000
1;12:35:56.094;44449.52495479167;-8.972;-6.840;1.567;11.390;774.000
1;12:35:56.214;44449.524956180554;-7.070;-6.770;1.373;9.885;774.000
1;12:35:56.356;44449.52495782408;-7.750;-6.725;0.806;10.293;774.000
1;12:35:56.475;44449.524959201386;-6.783;-7.049;0.807;9.816;774.000
1;12:35:56.618;44449.52496085648;-6.932;-7.290;0.783;10.090;774.000
1;12:35:56.735;44449.52496221065;-7.214;-7.957;0.833;10.773;774.000
1;12:35:56.857;44449.52496362268;-8.338;-8.919;0.958;12.247;774.000
1;12:35:56.999;44449.5249652662;-7.544;-8.098;1.027;11.115;774.000
1;12:35:57.117;44449.52496663194;-7.688;-7.533;1.062;10.816;774.000
1;12:35:57.254;44449.52496821759;-7.719;-6.610;1.280;10.243;774.000
1;12:35:57.377;44449.52496964121;-7.817;-5.708;1.531;9.800;774.000
1;12:35:57.495;44449.52497100695;-6.310;-6.331;2.468;9.273;774.000
1;12:35:57.639;44449.52497267361;-7.931;-5.168;2.106;9.698;774.000
1;12:35:57.757;44449.52497403935;-7.995;-4.405;1.393;9.234;774.000
1;12:35:57.894;44449.524975625;-7.590;-4.894;2.581;9.393;774.000
1;12:35:58.014;44449.52497701389;-7.103;-3.807;2.562;8.457;774.000
1;12:35:58.136;44449.52497842592;-8.192;-2.963;2.344;9.021;774.000
1;12:35:58.276;44449.52498004629;-8.180;-2.631;2.642;8.990;774.000
1;12:35:58.397;44449.52498144676;-8.643;-3.551;2.727;9.734;774.000
1;12:35:58.535;44449.524983043986;-9.430;-3.562;1.990;10.275;775.000
1;12:35:58.657;44449.52498445602;-9.058;-4.150;2.572;10.290;775.000
1;12:35:58.776;44449.52498583333;-8.588;-4.384;2.203;9.891;775.000
1;12:35:58.917;44449.52498746528;-6.920;-3.931;1.950;8.194;775.000
1;12:35:59.035;44449.52498883102;-8.441;-3.326;2.076;9.307;775.000
1;12:35:59.177;44449.524990474536;-7.735;-2.682;1.226;8.278;775.000
1;12:35:59.294;44449.5249918287;-8.801;-3.424;2.325;9.726;775.000
1;12:35:59.414;44449.524993217594;-8.830;-3.525;1.874;9.690;775.000
1;12:35:59.557;44449.524994872685;-9.348;-3.886;2.202;10.360;776.000
1;12:35:59.678;44449.52499627315;-8.763;-5.623;2.057;10.613;776.000
1;12:35:59.816;44449.524997870365;-9.073;-5.828;1.737;10.922;776.000
1;12:35:59.936;44449.52499925926;-8.435;-6.339;1.653;10.680;776.000
1;12:36:00.061;44449.52500070602;-7.706;-6.883;0.951;10.376;776.000
1;12:36:00.198;44449.525002291666;-7.217;-6.804;1.277;10.000;776.000
1;12:36:00.316;44449.52500365741;-7.177;-6.642;1.336;9.870;776.000
1;12:36:00.472;44449.52500546296;-6.972;-7.165;1.215;10.071;776.000
1;12:36:00.580;44449.52500671297;-7.016;-6.904;1.302;9.929;776.000
1;12:36:00.694;44449.525008032404;-8.263;-8.816;1.137;12.136;776.000
1;12:36:00.835;44449.52500966435;-7.252;-7.862;0.833;10.728;776.000
1;12:36:00.954;44449.52501104167;-7.216;-7.010;0.972;10.107;776.000
1;12:36:01.094;44449.52501266204;-7.006;-7.205;0.859;10.086;776.000
1;12:36:01.222;44449.52501414352;-6.737;-6.998;0.753;9.743;776.000
1;12:36:01.340;44449.52501550926;-7.124;-6.173;0.876;9.467;776.000
1;12:36:01.475;44449.52501707176;-7.813;-6.214;1.177;10.052;776.000
1;12:36:01.597;44449.52501848379;-8.296;-6.163;1.314;10.418;776.000
1;12:36:01.742;44449.52502016204;-6.177;-6.184;1.410;8.854;776.000
1;12:36:01.855;44449.525021469904;-7.497;-4.135;2.181;8.835;776.000
1;12:36:01.975;44449.5250228588;-7.881;-4.262;1.360;9.062;776.000
1;12:36:02.116;44449.52502449074;-7.459;-3.714;2.573;8.720;776.000
1;12:36:02.234;44449.52502585648;-8.260;-1.690;2.066;8.681;776.000
1;12:36:02.375;44449.52502748843;-6.494;-2.695;2.706;7.534;776.000
1;12:36:02.498;44449.52502891204;-10.046;-0.602;2.578;10.389;777.000
1;12:36:02.619;44449.5250303125;-8.988;-1.786;3.187;9.702;777.000
1;12:36:02.722;44449.52503150463;-9.376;-1.537;3.034;9.974;777.000
1;12:36:02.823;44449.52503267361;-8.663;-2.084;2.395;9.227;777.000
1;12:36:02.934;44449.52503395833;-8.332;-2.474;2.656;9.088;777.000
1;12:36:03.091;44449.52503577546;-8.312;-2.345;2.121;8.893;777.000
1;12:36:03.195;44449.52503697917;-6.214;-3.346;2.015;7.340;777.000
1;12:36:03.341;44449.52503866898;-7.923;-3.990;2.690;9.270;777.000
1;12:36:03.456;44449.52504;-9.559;-4.162;2.124;10.641;778.000
1;12:36:03.574;44449.52504136574;-9.513;-4.343;1.568;10.574;778.000
1;12:36:03.719;44449.52504304398;-8.481;-5.825;1.818;10.449;778.000
1;12:36:03.835;44449.52504438657;-8.639;-6.680;1.535;11.028;778.000
1;12:36:03.979;44449.52504605324;-8.498;-6.508;1.281;10.781;778.000
1;12:36:04.094;44449.52504738426;-7.672;-7.034;0.805;10.439;778.000
1;12:36:04.216;44449.52504879629;-7.468;-6.662;0.885;10.047;778.000
1;12:36:04.361;44449.525050474535;-7.047;-6.148;1.174;9.426;778.000
1;12:36:04.480;44449.52505185185;-7.254;-6.709;1.077;9.940;778.000
1;12:36:04.614;44449.52505340277;-7.526;-6.577;0.953;10.040;778.000
1;12:36:04.735;44449.52505480324;-7.321;-6.085;0.665;9.543;778.000
1;12:36:04.856;44449.5250562037;-6.359;-7.131;1.127;9.620;778.000
1;12:36:04.995;44449.5250578125;-6.639;-7.497;1.676;10.153;778.000
1;12:36:05.117;44449.525059224536;-6.504;-7.602;1.446;10.108;778.000
1;12:36:05.256;44449.52506083333;-7.061;-8.187;1.250;10.884;778.000
1;12:36:05.377;44449.52506223379;-7.704;-8.932;1.104;11.847;778.000
1;12:36:05.555;44449.52506429398;-8.615;-8.059;1.334;11.872;778.000
1;12:36:05.702;44449.525065995374;-6.833;-6.422;0.954;9.426;778.000
1;12:36:05.821;44449.525067372684;-7.948;-6.776;1.564;10.561;778.000
1;12:36:05.959;44449.5250689699;-7.541;-6.479;1.964;10.134;778.000
1;12:36:06.074;44449.52507030092;-7.511;-6.106;1.435;9.786;778.000
1;12:36:06.215;44449.52507193287;-7.584;-4.753;1.708;9.112;778.000
1;12:36:06.336;44449.52507333334;-8.498;-3.572;2.075;9.449;778.000
1;12:36:06.456;44449.52507472222;-7.039;-4.053;2.384;8.465;778.000
1;12:36:06.594;44449.52507631945;-8.211;-3.356;3.318;9.471;778.000
1;12:36:06.716;44449.52507773148;-8.602;-2.706;2.872;9.464;778.000
1;12:36:06.857;44449.525079363426;-8.939;-1.712;3.157;9.633;778.000
1;12:36:06.975;44449.52508072917;-8.809;-1.396;2.971;9.401;778.000
1;12:36:07.094;44449.525082106484;-8.684;-1.942;2.681;9.293;778.000
1;12:36:07.235;44449.52508373842;-8.497;-2.372;2.768;9.246;778.000
1;12:36:07.356;44449.525085138885;-10.501;-2.284;2.843;11.116;779.000
1;12:36:07.502;44449.525086828704;-10.489;-1.899;3.461;11.207;779.000
1;12:36:07.615;44449.52508813658;-8.413;-1.436;3.263;9.138;779.000
1;12:36:07.735;44449.52508952546;-8.213;-2.092;2.970;8.981;779.000
1;12:36:07.874;44449.52509113426;-9.770;-2.219;3.838;10.729;780.000
1;12:36:07.996;44449.5250925463;-8.438;-1.478;4.131;9.511;780.000
1;12:36:08.137;44449.52509417824;-10.076;-0.822;2.792;10.488;780.000
1;12:36:08.259;44449.525095590274;-9.100;-1.525;3.308;9.802;780.000
1;12:36:08.379;44449.52509697917;-8.594;-3.300;2.761;9.611;780.000
1;12:36:08.523;44449.525098645834;-8.773;-3.450;3.437;10.034;780.000
1;12:36:08.640;44449.5251;-9.218;-5.070;1.886;10.689;780.000
1;12:36:08.776;44449.52510157407;-9.027;-6.329;2.056;11.215;780.000
1;12:36:08.895;44449.52510295139;-7.701;-6.723;1.362;10.313;780.000
1;12:36:09.015;44449.52510434028;-7.468;-6.837;0.855;10.161;780.000
1;12:36:09.154;44449.52510594907;-6.911;-6.924;0.675;9.806;780.000
1;12:36:09.274;44449.52510733796;-6.857;-7.327;1.197;10.106;780.000
1;12:36:09.414;44449.52510895833;-6.403;-7.280;0.453;9.706;780.000
1;12:36:09.534;44449.525110347226;-6.479;-7.604;1.368;10.083;780.000
1;12:36:09.659;44449.52511179398;-6.690;-7.029;0.507;9.717;780.000
1;12:36:09.796;44449.52511337963;-6.274;-7.163;0.367;9.529;780.000
1;12:36:09.922;44449.52511483796;-6.555;-7.079;0.333;9.654;780.000
1;12:36:10.054;44449.52511636574;-7.417;-8.276;0.393;11.120;780.000
1;12:36:10.180;44449.52511782407;-7.783;-8.997;1.046;11.942;780.000
1;12:36:10.296;44449.52511916667;-6.263;-8.207;1.313;10.407;780.000
1;12:36:10.434;44449.525120763894;-7.329;-6.866;0.708;10.068;780.000
1;12:36:10.554;44449.52512215277;-7.118;-6.724;1.243;9.870;780.000
1;12:36:10.694;44449.52512377314;-7.390;-6.395;1.708;9.921;780.000
1;12:36:10.815;44449.52512517361;-6.391;-6.599;1.984;9.399;780.000
1;12:36:10.937;44449.52512658565;-6.561;-5.872;1.441;8.922;780.000
1;12:36:11.075;44449.52512818287;-7.651;-4.007;2.230;8.920;780.000
1;12:36:11.197;44449.525129594906;-8.097;-2.849;2.134;8.845;780.000
1;12:36:11.339;44449.52513123842;-9.507;-1.640;2.073;9.867;780.000
1;12:36:11.462;44449.525132662035;-7.305;-4.989;1.229;8.931;780.000
1;12:36:11.576;44449.525133981486;-9.765;-2.740;1.356;10.233;781.000
1;12:36:11.722;44449.5251356713;-7.859;-4.379;3.187;9.545;781.000
1;12:36:11.834;44449.5251369676;-10.203;-3.763;3.955;11.572;781.000
1;12:36:11.975;44449.525138599536;-9.656;-3.704;3.688;10.980;781.000
1;12:36:12.095;44449.52513998843;-8.528;-2.791;2.618;9.348;781.000
1;12:36:12.214;44449.52514136574;-7.027;-2.902;2.632;8.045;781.000
1;12:36:12.354;44449.52514298611;-7.936;-2.041;2.604;8.598;781.000
1;12:36:12.476;44449.52514439815;-8.539;-1.168;3.333;9.240;781.000
1;12:36:12.619;44449.525146053245;-9.070;-1.366;3.451;9.800;781.000
1;12:36:12.739;44449.52514744213;-9.254;-0.804;3.409;9.895;781.000
1;12:36:12.858;44449.52514881945;-7.855;-1.121;3.102;8.519;781.000
1;12:36:13.002;44449.52515048611;-8.537;-0.633;3.416;9.217;781.000
1;12:36:13.114;44449.52515178241;-6.396;-1.226;2.922;7.138;781.000
1;12:36:13.258;44449.525153449074;-6.391;-1.627;2.237;6.964;781.000
1;12:36:13.374;44449.52515479167;-9.169;-1.974;0.726;9.408;781.000
1;12:36:13.494;44449.525156180556;-8.795;-3.387;2.023;9.639;782.000
1;12:36:13.595;44449.52515734953;-9.717;-2.974;2.878;10.562;782.000
1;12:36:13.697;44449.525158530094;-9.465;-4.108;1.878;10.488;782.000
1;12:36:13.814;44449.52515988426;-9.153;-4.999;1.401;10.522;782.000
1;12:36:13.954;44449.52516150463;-8.127;-5.654;1.575;10.025;782.000
1;12:36:14.074;44449.52516289352;-7.381;-5.903;1.268;9.536;782.000
1;12:36:14.215;44449.52516452546;-7.727;-7.126;1.365;10.599;782.000
1;12:36:14.337;44449.5251659375;-7.766;-6.890;0.489;10.393;782.000
1;12:36:14.454;44449.525167291664;-7.174;-7.232;0.815;10.219;782.000
1;12:36:14.596;44449.525168935186;-6.145;-6.873;0.445;9.230;782.000
1;12:36:14.714;44449.52517030093;-6.122;-7.540;0.770;9.743;782.000
1;12:36:14.855;44449.525171932866;-6.798;-7.005;1.003;9.813;782.000
1;12:36:14.974;44449.52517331019;-6.506;-7.530;0.957;9.997;782.000
1;12:36:15.094;44449.52517469907;-6.477;-7.127;0.504;9.644;782.000
1;12:36:15.234;44449.52517631944;-6.450;-7.615;1.070;10.037;782.000
1;12:36:15.354;44449.52517770833;-6.664;-7.224;0.693;9.853;782.000
1;12:36:15.495;44449.52517934028;-6.265;-7.230;0.902;9.609;782.000
1;12:36:15.615;44449.525180729164;-6.388;-7.315;0.080;9.712;782.000
1;12:36:15.734;44449.52518210648;-6.431;-6.646;-0.021;9.248;782.000
1;12:36:15.874;44449.52518372685;-7.037;-8.814;0.407;11.286;783.000
1;12:36:15.995;44449.52518512731;-6.830;-8.581;0.576;10.982;783.000
1;12:36:16.136;44449.52518675926;-6.835;-7.378;0.553;10.073;783.000
1;12:36:16.256;44449.52518814815;-6.615;-7.333;0.806;9.908;783.000
1;12:36:16.374;44449.52518951389;-6.701;-7.239;1.077;9.924;783.000
1;12:36:16.516;44449.52519115741;-6.744;-6.342;0.862;9.298;783.000
1;12:36:16.635;44449.525192534726;-6.872;-5.862;0.699;9.060;783.000
1;12:36:16.774;44449.52519414352;-6.268;-6.718;0.729;9.217;783.000
1;12:36:16.895;44449.52519554398;-7.423;-5.545;2.231;9.530;783.000
1;12:36:17.015;44449.52519693287;-7.261;-5.666;2.152;9.458;783.000
1;12:36:17.154;44449.52519854167;-8.169;-4.727;3.448;10.048;783.000
1;12:36:17.275;44449.52519994213;-8.076;-5.538;4.177;10.646;784.000
1;12:36:17.415;44449.5252015625;-8.190;-5.512;4.174;10.718;784.000
1;12:36:17.534;44449.52520293981;-7.912;-5.823;3.859;10.555;784.000
1;12:36:17.654;44449.525204328704;-6.379;-6.213;3.806;9.684;784.000
1;12:36:17.794;44449.525205949074;-7.080;-4.396;2.356;8.661;784.000
1;12:36:17.916;44449.52520736111;-7.868;-4.720;1.934;9.376;784.000
1;12:36:18.054;44449.52520895834;-10.911;-3.557;3.946;12.136;785.000
1;12:36:18.174;44449.52521034722;-9.655;-3.671;3.198;10.813;785.000
1;12:36:18.295;44449.525211747685;-9.113;-3.398;3.026;10.186;785.000
1;12:36:18.434;44449.52521335648;-8.705;-2.809;3.824;9.915;785.000
1;12:36:18.554;44449.52521474537;-8.697;-2.532;4.139;9.959;785.000
1;12:36:18.695;44449.52521637731;-9.461;-2.087;3.042;10.155;785.000
1;12:36:18.814;44449.52521775463;-8.813;-2.119;3.877;9.858;785.000
1;12:36:18.935;44449.5252191551;-8.575;-1.687;3.640;9.467;785.000
1;12:36:19.077;44449.52522079861;-10.287;-0.953;3.471;10.899;786.000
1;12:36:19.195;44449.52522216435;-8.953;-1.690;3.634;9.809;786.000
1;12:36:19.335;44449.52522378472;-10.139;0.038;3.987;10.894;786.000
1;12:36:19.455;44449.52522517361;-9.289;-0.496;3.628;9.985;786.000
1;12:36:19.574;44449.525226550926;-8.948;-0.973;4.104;9.892;786.000
1;12:36:19.715;44449.52522818287;-9.810;0.117;4.968;10.997;786.000
1;12:36:19.835;44449.52522957176;-9.662;-0.383;4.423;10.633;786.000
1;12:36:19.976;44449.525231203705;-9.165;-0.285;3.899;9.963;786.000
1;12:36:20.094;44449.525232569446;-8.373;-0.836;4.752;9.663;786.000
1;12:36:20.215;44449.52523396991;-9.038;-0.097;3.951;9.864;786.000
1;12:36:20.355;44449.52523559028;-7.749;-1.467;3.223;8.520;786.000
1;12:36:20.475;44449.52523697917;-8.001;-0.831;1.732;8.228;786.000
1;12:36:20.614;44449.52523858796;-6.759;-2.399;1.695;7.369;786.000
1;12:36:20.735;44449.52523998843;-11.668;0.147;3.878;12.296;787.000
1;12:36:20.854;44449.52524136574;-10.173;-3.118;1.374;10.729;787.000
1;12:36:20.983;44449.5252428588;-6.277;-4.575;3.266;8.426;787.000
1;12:36:21.117;44449.52524440972;-8.883;-6.407;1.518;11.057;788.000
1;12:36:21.259;44449.525246053236;-6.354;-5.183;-0.008;8.200;788.000
1;12:36:21.376;44449.52524740741;-3.514;-4.210;0.165;5.486;788.000
1;12:36:21.500;44449.52524884259;-8.085;-9.732;-5.861;13.944;789.000
1;12:36:21.642;44449.52525048611;0.901;-11.390;0.381;11.432;789.000
1;12:36:21.754;44449.52525178241;-11.573;-1.951;3.221;12.170;789.000
