micro;time;excel time;peak;average;RMS
micro;12:25:21.269;44449.5176072801;63.750;50.305;52.336
micro;12:25:21.389;44449.51760866898;65.876;50.448;52.569
micro;12:25:21.526;44449.517610254625;67.997;53.341;55.484
micro;12:25:21.651;44449.51761170139;66.689;52.112;54.139
micro;12:25:21.769;44449.51761306713;65.792;50.388;52.536
micro;12:25:21.905;44449.517614641205;85.801;58.131;63.171
micro;12:25:22.026;44449.51761604167;69.146;51.011;53.263
micro;12:25:22.173;44449.517617743055;64.297;50.108;52.495
micro;12:25:22.282;44449.51761900463;80.579;55.496;60.406
micro;12:25:22.408;44449.51762046297;67.113;52.538;54.645
micro;12:25:22.549;44449.51762209491;67.698;51.439;53.500
micro;12:25:22.675;44449.51762355324;77.451;53.021;57.807
micro;12:25:22.817;44449.517625196764;63.756;50.426;52.556
micro;12:25:22.920;44449.517626388886;67.790;54.178;56.300
micro;12:25:23.049;44449.51762788194;72.604;55.177;57.670
micro;12:25:23.189;44449.51762950231;63.705;51.761;53.577
micro;12:25:23.306;44449.517630856484;66.158;50.852;53.053
micro;12:25:23.448;44449.5176325;82.502;57.254;61.922
micro;12:25:23.570;44449.51763391204;63.197;49.735;51.771
micro;12:25:23.687;44449.5176352662;64.212;49.976;52.153
micro;12:25:23.828;44449.51763689815;80.413;56.722;61.176
micro;12:25:23.948;44449.51763828704;67.931;52.268;54.554
micro;12:25:24.087;44449.51763989583;68.818;50.594;52.811
micro;12:25:24.208;44449.5176412963;74.585;51.659;55.692
micro;12:25:24.331;44449.517642719904;63.935;49.627;51.748
micro;12:25:24.469;44449.51764431713;67.163;50.456;52.804
micro;12:25:24.589;44449.517645706015;75.739;53.441;57.286
micro;12:25:24.729;44449.517647326385;64.329;50.502;52.634
micro;12:25:24.849;44449.51764871528;63.388;49.843;51.653
micro;12:25:24.968;44449.51765009259;80.842;56.144;61.809
micro;12:25:25.107;44449.51765170139;63.677;50.077;52.141
micro;12:25:25.227;44449.51765309028;63.119;49.600;51.574
micro;12:25:25.368;44449.51765472222;80.772;55.296;60.542
micro;12:25:25.487;44449.51765609954;65.144;50.920;52.991
micro;12:25:25.608;44449.5176575;64.109;49.479;51.551
micro;12:25:25.750;44449.517659143516;76.479;52.566;57.054
micro;12:25:25.870;44449.51766053241;63.358;49.891;51.900
micro;12:25:26.010;44449.51766215278;63.149;47.769;50.021
micro;12:25:26.128;44449.51766351852;71.806;53.184;55.978
micro;12:25:26.250;44449.51766493055;64.180;49.757;52.062
micro;12:25:26.388;44449.51766652778;61.349;48.913;51.039
micro;12:25:26.507;44449.51766790509;85.901;56.827;62.433
micro;12:25:26.657;44449.51766964121;63.209;49.435;51.453
micro;12:25:26.770;44449.51767094908;65.520;49.979;51.993
micro;12:25:26.888;44449.51767231482;86.467;56.812;62.427
micro;12:25:27.028;44449.51767393519;70.849;53.833;56.471
micro;12:25:27.149;44449.51767533565;64.871;51.541;53.612
micro;12:25:27.289;44449.51767695602;78.560;54.640;58.717
micro;12:25:27.408;44449.51767833333;63.058;49.110;51.191
micro;12:25:27.530;44449.517679745375;66.399;48.687;51.062
micro;12:25:27.669;44449.51768135416;74.572;53.269;56.194
micro;12:25:27.787;44449.5176827199;63.677;51.102;53.218
micro;12:25:27.928;44449.51768435186;67.491;48.851;51.073
micro;12:25:28.048;44449.51768574074;82.859;56.720;61.942
micro;12:25:28.166;44449.51768710648;69.640;50.562;53.190
micro;12:25:28.309;44449.517688761574;64.558;49.782;51.910
micro;12:25:28.427;44449.517690127315;82.409;53.837;59.490
micro;12:25:28.570;44449.51769178241;70.480;52.591;55.266
micro;12:25:28.688;44449.51769314815;76.678;55.570;59.056
micro;12:25:28.807;44449.517694525464;76.368;53.196;56.562
micro;12:25:28.947;44449.517696145835;61.423;49.467;51.341
micro;12:25:29.069;44449.517697557865;64.680;49.216;51.222
micro;12:25:29.208;44449.51769916667;73.665;53.404;55.903
micro;12:25:29.327;44449.51770054398;64.460;52.763;54.798
micro;12:25:29.449;44449.51770195602;66.395;50.808;53.192
micro;12:25:29.588;44449.517703564816;85.384;56.875;62.778
micro;12:25:29.709;44449.51770496528;63.143;49.778;51.982
micro;12:25:29.849;44449.51770658565;64.527;49.363;51.473
micro;12:25:29.967;44449.51770795139;75.435;53.427;57.521
micro;12:25:30.089;44449.51770936343;71.768;52.809;55.638
micro;12:25:30.226;44449.517710949076;63.924;49.604;51.862
micro;12:25:30.351;44449.517712395835;70.688;51.603;54.423
micro;12:25:30.492;44449.51771402778;66.116;50.317;52.518
micro;12:25:30.610;44449.51771539352;65.964;48.418;50.575
micro;12:25:30.727;44449.51771674769;71.808;53.641;56.366
micro;12:25:30.867;44449.51771836806;65.028;50.595;52.681
micro;12:25:30.988;44449.51771976852;63.423;49.058;51.216
micro;12:25:31.129;44449.517721400465;80.396;55.789;60.191
micro;12:25:31.248;44449.517722777775;69.048;51.544;53.879
micro;12:25:31.368;44449.51772416667;68.768;50.667;53.344
micro;12:25:31.509;44449.51772579861;73.648;53.119;56.468
micro;12:25:31.630;44449.51772719907;73.255;54.167;56.567
micro;12:25:31.767;44449.51772878472;62.562;50.053;51.927
micro;12:25:31.889;44449.51773019676;68.205;50.562;53.050
micro;12:25:32.008;44449.51773157407;64.568;51.638;53.598
micro;12:25:32.149;44449.51773320602;66.821;48.555;51.106
micro;12:25:32.268;44449.517734583336;72.056;51.865;54.716
micro;12:25:32.409;44449.517736215275;66.939;49.649;51.940
micro;12:25:32.527;44449.517737581016;67.934;49.366;52.017
micro;12:25:32.648;44449.51773898148;75.759;51.739;55.099
micro;12:25:32.788;44449.51774060185;62.703;48.516;50.945
micro;12:25:32.909;44449.51774200231;65.038;47.883;50.239
micro;12:25:33.050;44449.517743634264;72.353;51.559;54.753
micro;12:25:33.166;44449.51774497685;72.912;53.194;56.170
micro;12:25:33.286;44449.517746365746;65.867;49.882;51.993
micro;12:25:33.431;44449.51774804398;71.538;51.454;54.270
micro;12:25:33.548;44449.51774939815;67.189;50.780;52.956
micro;12:25:33.690;44449.51775104167;67.976;48.270;50.691
micro;12:25:33.806;44449.51775238426;64.886;50.923;53.249
micro;12:25:33.928;44449.517753796295;62.438;50.650;52.774
micro;12:25:34.070;44449.51775543981;68.056;49.487;51.715
micro;12:25:34.186;44449.51775678241;87.317;55.961;62.590
micro;12:25:34.329;44449.517758437505;63.556;50.040;51.973
micro;12:25:34.450;44449.51775983797;65.038;48.665;50.821
micro;12:25:34.571;44449.51776123843;80.153;55.948;60.658
micro;12:25:34.708;44449.51776282408;70.467;54.330;56.672
micro;12:25:34.828;44449.517764212964;65.607;50.625;52.765
micro;12:25:34.969;44449.51776584491;78.831;54.076;58.582
micro;12:25:35.089;44449.517767233796;66.163;51.397;53.406
micro;12:25:35.210;44449.51776863426;67.242;51.882;54.103
micro;12:25:35.350;44449.51777025463;74.925;55.466;58.747
micro;12:25:35.469;44449.517771631945;73.082;56.590;58.923
micro;12:25:35.610;44449.517773263884;68.720;52.002;54.486
micro;12:25:35.730;44449.51777465278;76.838;55.855;59.207
micro;12:25:35.847;44449.51777600695;71.799;55.614;58.211
micro;12:25:35.986;44449.517777615736;63.879;49.109;51.316
micro;12:25:36.108;44449.51777902778;78.291;56.993;61.023
micro;12:25:36.251;44449.51778068287;71.607;55.363;57.580
micro;12:25:36.367;44449.51778202546;78.758;56.735;59.833
micro;12:25:36.487;44449.517783414354;78.088;53.841;57.296
micro;12:25:36.626;44449.51778502315;67.542;49.745;52.157
micro;12:25:36.749;44449.517786446755;68.256;49.212;51.738
micro;12:25:36.889;44449.517788067125;72.996;54.048;57.387
micro;12:25:37.010;44449.51778946759;68.383;52.882;55.132
micro;12:25:37.127;44449.51779082176;66.888;51.664;53.897
micro;12:25:37.268;44449.5177924537;83.526;55.258;60.820
micro;12:25:37.388;44449.51779384259;67.082;52.263;54.355
micro;12:25:37.522;44449.51779539352;62.144;47.914;50.212
micro;12:25:37.646;44449.5177968287;83.674;55.174;60.812
micro;12:25:37.770;44449.517798263885;69.866;51.857;54.104
micro;12:25:37.910;44449.517799884256;67.343;51.162;53.173
micro;12:25:38.026;44449.51780122685;87.211;54.445;63.126
micro;12:25:38.172;44449.51780291667;67.836;52.449;54.544
micro;12:25:38.287;44449.517804247684;65.552;50.278;52.467
micro;12:25:38.408;44449.51780564815;72.568;54.289;56.986
micro;12:25:38.548;44449.51780726852;71.143;53.246;55.359
micro;12:25:38.677;44449.51780876158;68.806;52.730;54.925
micro;12:25:38.810;44449.517810300924;77.043;55.214;58.848
micro;12:25:38.926;44449.51781164352;68.812;52.294;54.554
micro;12:25:39.048;44449.51781305556;68.809;51.154;53.347
micro;12:25:39.188;44449.51781467593;80.655;56.496;60.940
micro;12:25:39.310;44449.51781608796;65.511;52.087;54.170
micro;12:25:39.451;44449.51781771991;75.746;53.074;56.342
micro;12:25:39.569;44449.51781908565;82.593;56.145;61.244
micro;12:25:39.687;44449.517820451394;62.652;49.857;51.861
micro;12:25:39.825;44449.51782204861;66.490;48.882;51.555
micro;12:25:39.947;44449.51782346064;80.663;58.818;62.500
micro;12:25:40.087;44449.51782508101;72.985;54.709;57.737
micro;12:25:40.212;44449.51782652778;67.440;49.706;52.063
micro;12:25:40.329;44449.517827881944;87.065;61.350;66.959
micro;12:25:40.469;44449.517829502314;70.990;56.764;59.307
micro;12:25:40.581;44449.517830798606;67.418;48.584;51.216
micro;12:25:40.728;44449.5178325;86.741;56.054;62.156
micro;12:25:40.846;44449.51783386574;66.021;50.823;53.292
micro;12:25:40.969;44449.517835289356;58.578;45.774;47.826
micro;12:25:41.106;44449.517836875;62.239;45.118;47.196
micro;12:25:41.229;44449.51783829861;54.551;42.918;44.778
micro;12:25:41.370;44449.51783993056;53.534;40.749;42.676
micro;12:25:41.489;44449.51784130787;55.087;42.280;44.255
micro;12:25:41.607;44449.51784267361;53.570;40.686;42.727
micro;12:25:41.747;44449.51784429398;51.174;39.040;40.977
micro;12:25:41.866;44449.5178456713;53.786;39.766;41.871
micro;12:25:42.007;44449.51784730324;53.198;39.563;41.506
micro;12:25:42.127;44449.51784869213;77.173;56.145;59.335
micro;12:25:42.246;44449.517850069446;76.817;63.368;65.139
micro;12:25:42.385;44449.51785167824;69.746;55.672;57.714
micro;12:25:42.506;44449.51785307871;60.844;48.379;50.234
micro;12:25:42.810;44449.517856597224;58.127;44.542;46.583
micro;12:25:42.969;44449.517858437495;62.252;45.587;47.625
micro;12:25:43.110;44449.51786006945;82.743;60.914;63.910
micro;12:25:43.226;44449.51786141204;68.389;52.261;54.457
micro;12:25:43.346;44449.51786280093;85.118;55.676;60.842
micro;12:25:43.489;44449.51786445602;67.105;50.884;53.583
micro;12:25:43.609;44449.51786584491;68.269;52.552;55.194
micro;12:25:43.751;44449.51786748842;69.275;49.989;52.308
micro;12:25:43.866;44449.51786881944;77.759;55.189;58.647
micro;12:25:43.983;44449.517870173615;69.373;53.141;55.361
micro;12:25:44.129;44449.51787186343;66.745;49.402;51.812
micro;12:25:44.249;44449.51787325232;74.368;53.012;56.351
micro;12:25:44.390;44449.51787488426;71.251;54.367;56.883
micro;12:25:44.509;44449.51787626157;64.217;49.416;51.798
micro;12:25:44.627;44449.51787762731;75.793;54.017;57.209
micro;12:25:44.767;44449.51787924768;64.655;50.315;52.517
micro;12:25:44.887;44449.51788063657;68.566;49.512;52.001
micro;12:25:45.029;44449.517882280095;79.928;54.338;58.483
micro;12:25:45.146;44449.51788363426;64.397;50.716;52.820
micro;12:25:45.267;44449.51788503472;65.584;48.981;51.188
micro;12:25:45.402;44449.51788659723;75.075;53.389;56.853
micro;12:25:45.537;44449.517888159724;67.651;52.045;54.221
micro;12:25:45.666;44449.51788965278;70.612;53.745;56.351
micro;12:25:45.790;44449.51789108796;75.362;52.381;56.494
micro;12:25:45.909;44449.51789246528;63.352;50.335;52.462
micro;12:25:46.047;44449.517894062505;68.884;50.850;53.217
micro;12:25:46.169;44449.517895474535;80.296;57.904;62.119
micro;12:25:46.307;44449.51789707176;67.403;54.358;56.630
micro;12:25:46.431;44449.51789850694;69.768;51.658;54.473
micro;12:25:46.547;44449.51789984954;78.487;54.957;59.257
micro;12:25:46.688;44449.51790148148;67.506;51.898;54.035
micro;12:25:46.806;44449.51790284722;66.689;51.149;53.350
micro;12:25:46.951;44449.51790452546;74.236;52.205;55.081
micro;12:25:47.073;44449.5179059375;73.576;54.552;57.674
micro;12:25:47.190;44449.517907291665;65.858;51.414;53.457
micro;12:25:47.329;44449.51790890047;70.553;52.111;55.158
micro;12:25:47.450;44449.51791030093;63.352;49.012;51.148
micro;12:25:47.589;44449.51791190972;69.370;50.325;52.745
micro;12:25:47.707;44449.517913275464;84.948;55.710;61.529
micro;12:25:47.828;44449.517914675926;70.195;52.365;55.074
micro;12:25:47.968;44449.517916296296;70.965;51.243;54.091
micro;12:25:48.088;44449.51791768518;73.922;50.934;54.917
micro;12:25:48.232;44449.517919351856;69.905;50.293;53.070
micro;12:25:48.349;44449.517920706014;66.564;50.188;52.607
micro;12:25:48.470;44449.51792210648;81.932;56.219;61.016
micro;12:25:48.609;44449.51792371528;70.302;52.012;54.850
micro;12:25:48.727;44449.51792508102;67.024;50.183;53.135
micro;12:25:48.869;44449.51792672454;68.739;50.871;53.573
micro;12:25:48.987;44449.51792809028;61.408;49.680;51.536
micro;12:25:49.108;44449.51792949074;64.861;51.348;53.475
micro;12:25:49.246;44449.51793108796;67.847;50.643;53.124
micro;12:25:49.369;44449.517932511575;67.212;51.346;53.678
micro;12:25:49.510;44449.517934143514;64.716;49.838;52.032
micro;12:25:49.627;44449.517935497686;75.279;51.937;55.805
micro;12:25:49.747;44449.51793688658;74.377;51.192;54.907
micro;12:25:49.889;44449.517938530094;64.665;50.212;52.290
micro;12:25:50.007;44449.51793989583;62.042;47.236;49.392
micro;12:25:50.154;44449.51794159722;79.273;54.735;59.371
micro;12:25:50.269;44449.51794292824;72.730;53.024;55.537
micro;12:25:50.389;44449.51794431713;63.323;48.747;50.897
micro;12:25:50.539;44449.51794605324;67.373;49.996;52.265
micro;12:25:50.648;44449.51794731482;64.599;49.779;51.807
micro;12:25:50.787;44449.51794892361;66.201;50.052;52.331
micro;12:25:50.905;44449.51795028935;72.802;53.221;56.074
micro;12:25:51.028;44449.51795171296;66.370;51.410;53.677
micro;12:25:51.167;44449.51795332176;65.042;47.662;50.181
micro;12:25:51.288;44449.51795472222;75.413;54.483;58.047
micro;12:25:51.430;44449.517956365744;67.388;49.435;51.740
micro;12:25:51.549;44449.51795774305;71.786;50.426;53.617
micro;12:25:51.670;44449.517959143515;83.179;55.291;60.379
micro;12:25:51.808;44449.51796074074;63.795;49.585;51.674
micro;12:25:51.929;44449.5179621412;65.675;48.738;51.048
micro;12:25:52.068;44449.51796375;73.572;52.988;55.571
micro;12:25:52.187;44449.517965127314;67.358;50.760;52.940
micro;12:25:52.308;44449.51796652778;71.497;50.573;53.073
micro;12:25:52.449;44449.51796815972;73.627;54.692;57.198
micro;12:25:52.569;44449.517969548615;65.671;52.057;53.986
micro;12:25:52.709;44449.517971168985;64.721;49.095;51.313
micro;12:25:52.830;44449.51797256945;76.582;55.103;58.998
micro;12:25:52.949;44449.51797394676;63.671;50.690;52.684
micro;12:25:53.086;44449.517975532406;63.717;50.443;52.678
micro;12:25:53.207;44449.51797693287;75.579;54.148;57.518
micro;12:25:53.351;44449.51797859954;69.036;53.004;55.344
micro;12:25:53.466;44449.517979930555;65.038;51.385;53.578
micro;12:25:53.586;44449.51798131944;71.666;51.527;54.498
micro;12:25:53.729;44449.51798297453;60.374;45.964;47.952
micro;12:25:53.848;44449.517984351856;78.005;63.088;65.817
micro;12:25:53.988;44449.51798597223;66.527;52.844;55.078
micro;12:25:54.109;44449.51798737269;77.443;56.836;60.503
micro;12:25:54.227;44449.51798873843;71.385;51.585;54.820
micro;12:25:54.368;44449.51799037037;74.248;55.144;58.269
micro;12:25:54.490;44449.517991782406;73.690;58.815;60.939
micro;12:25:54.631;44449.51799341435;69.894;53.943;56.134
micro;12:25:54.750;44449.51799479166;66.319;48.485;50.794
micro;12:25:54.870;44449.517996180555;60.138;46.771;48.710
micro;12:25:55.005;44449.51799774305;58.402;44.639;46.840
micro;12:25:55.126;44449.517999143514;58.850;44.066;46.385
micro;12:25:55.266;44449.518000763885;87.089;65.554;70.467
micro;12:25:55.387;44449.51800216435;80.106;62.722;65.170
micro;12:25:55.507;44449.51800355324;81.573;66.649;69.205
micro;12:25:55.645;44449.51800515046;61.826;49.092;51.061
micro;12:25:55.768;44449.51800657407;65.990;51.108;53.488
micro;12:25:55.903;44449.51800813657;82.042;63.569;66.188
micro;12:25:56.032;44449.518009629624;76.496;56.384;59.708
micro;12:25:56.153;44449.51801103009;63.064;50.007;52.048
micro;12:25:56.285;44449.51801255787;71.114;53.267;55.620
micro;12:25:56.406;44449.51801395833;82.877;64.531;67.303
micro;12:25:56.547;44449.51801559028;86.221;68.522;71.834
micro;12:25:56.667;44449.51801697917;86.880;68.697;71.452
micro;12:25:56.786;44449.51801835648;87.433;65.028;69.469
micro;12:25:56.927;44449.51801998843;86.347;71.119;73.258
micro;12:25:57.048;44449.51802138889;84.998;66.502;69.029
micro;12:25:57.189;44449.518023020835;63.562;47.781;50.105
micro;12:25:57.306;44449.518024375;56.939;44.494;46.469
micro;12:25:57.423;44449.518025729165;63.677;48.213;50.465
micro;12:25:57.576;44449.5180275;61.819;48.918;51.085
micro;12:28:38.312;44449.51988787037;58.527;46.474;48.465
micro;12:28:38.427;44449.51988920139;62.910;47.352;49.345
micro;12:28:38.570;44449.51989085648;59.219;45.935;47.942
micro;12:28:38.686;44449.519892199074;56.205;44.677;46.585
micro;12:28:38.832;44449.51989388889;56.612;44.665;46.543
micro;12:28:38.954;44449.519895300924;63.329;48.913;51.286
micro;12:28:39.071;44449.519896655096;62.471;45.038;47.189
micro;12:28:39.212;44449.519898287035;57.908;45.165;47.070
micro;12:28:39.331;44449.51989966435;59.618;44.799;46.764
micro;12:28:39.471;44449.51990128472;57.831;44.807;46.886
micro;12:28:39.590;44449.51990266204;59.709;45.074;47.017
micro;12:28:39.709;44449.51990403935;56.028;44.380;46.278
micro;12:28:39.849;44449.51990565972;60.061;46.966;48.948
micro;12:28:39.969;44449.51990704861;61.371;48.533;50.502
micro;12:28:40.110;44449.51990868055;63.940;48.694;50.763
micro;12:28:40.230;44449.519910069444;58.434;46.499;48.407
micro;12:28:40.403;44449.51991207176;62.192;48.122;50.212
micro;12:28:40.553;44449.519913807875;70.381;52.876;55.155
micro;12:28:40.672;44449.519915185185;69.880;53.015;55.157
micro;12:28:40.813;44449.51991681713;76.885;60.031;62.685
micro;12:28:40.934;44449.51991821759;86.802;64.429;68.659
micro;12:28:41.073;44449.51991982639;81.822;61.635;65.119
micro;12:28:41.191;44449.51992119213;70.002;51.510;53.739
micro;12:28:41.312;44449.51992259259;61.282;48.668;50.586
micro;12:28:41.455;44449.51992424768;62.639;47.362;49.414
micro;12:28:41.575;44449.519925636574;61.584;48.897;50.876
micro;12:28:41.715;44449.519927256944;63.287;51.433;53.387
micro;12:28:41.833;44449.519928622685;69.391;53.039;55.173
micro;12:28:41.954;44449.51993002315;75.632;54.831;57.622
micro;12:28:42.091;44449.5199316088;73.508;56.915;59.455
micro;12:28:42.217;44449.51993306713;77.212;61.009;63.570
micro;12:28:42.356;44449.519934675925;78.151;62.138;64.693
micro;12:28:42.474;44449.51993604167;81.199;61.253;64.373
micro;12:28:42.596;44449.519937453704;86.880;67.802;70.630
micro;12:28:42.734;44449.51993905092;87.540;71.436;74.864
micro;12:28:42.853;44449.51994042824;87.571;72.414;75.409
micro;12:28:42.996;44449.51994208334;79.396;62.630;65.743
micro;12:28:43.114;44449.51994344908;83.017;61.315;64.598
micro;12:28:43.238;44449.51994488426;80.543;66.441;68.552
micro;12:28:43.369;44449.51994640046;76.100;59.916;62.510
